file,isDog,howl,bark,
cat_127.audio_split3.wav,0,,,
cat_127.audio_split4.wav,0,,,
cat_127.audio_split5.wav,0,,,
cat_10.audio_split0.wav,0,,,
cat_10.audio_split1.wav,0,,,
cat_10.audio_split2.wav,0,,,
cat_10.audio_split3.wav,0,,,
cat_10.audio_split4.wav,0,,,
cat_10.audio_split5.wav,0,,,
cat_10.audio_split6.wav,0,,,
cat_25.audio_split0.wav,0,,,
cat_25.audio_split1.wav,0,,,
cat_25.audio_split2.wav,0,,,
cat_64.audio_split0.wav,0,,,
cat_64.audio_split1.wav,0,,,
cat_64.audio_split2.wav,0,,,
cat_64.audio_split3.wav,0,,,
cat_64.audio_split4.wav,0,,,
cat_64.audio_split5.wav,0,,,
cat_64.audio_split6.wav,0,,,
cat_4.audio_split0.wav,0,,,
cat_97.audio_split0.wav,0,,,
cat_167.audio_split0.wav,0,,,
cat_167.audio_split1.wav,0,,,
cat_167.audio_split2.wav,0,,,
cat_167.audio_split3.wav,0,,,
cat_167.audio_split4.wav,0,,,
cat_79.audio_split0.wav,0,,,
cat_79.audio_split1.wav,0,,,
cat_79.audio_split2.wav,0,,,
cat_79.audio_split3.wav,0,,,
cat_102.audio_split0.wav,0,,,
cat_102.audio_split1.wav,0,,,
cat_102.audio_split2.wav,0,,,
cat_102.audio_split3.wav,0,,,
cat_102.audio_split4.wav,0,,,
cat_3.audio_split0.wav,0,,,
cat_3.audio_split1.wav,0,,,
cat_3.audio_split2.wav,0,,,
cat_115.audio_split0.wav,0,,,
cat_115.audio_split1.wav,0,,,
cat_115.audio_split2.wav,0,,,
cat_115.audio_split3.wav,0,,,
cat_115.audio_split4.wav,0,,,
cat_115.audio_split5.wav,0,,,
cat_43.audio_split0.wav,0,,,
cat_43.audio_split1.wav,0,,,
cat_43.audio_split2.wav,0,,,
cat_43.audio_split3.wav,0,,,
cat_43.audio_split4.wav,0,,,
cat_43.audio_split5.wav,0,,,
cat_43.audio_split6.wav,0,,,
cat_43.audio_split7.wav,0,,,
cat_43.audio_split8.wav,0,,,
cat_105.audio_split0.wav,0,,,
cat_105.audio_split1.wav,0,,,
cat_123.audio_split0.wav,0,,,
cat_123.audio_split1.wav,0,,,
cat_123.audio_split2.wav,0,,,
cat_123.audio_split3.wav,0,,,
cat_123.audio_split4.wav,0,,,
cat_123.audio_split5.wav,0,,,
cat_123.audio_split6.wav,0,,,
cat_123.audio_split7.wav,0,,,
cat_123.audio_split8.wav,0,,,
cat_123.audio_split9.wav,0,,,
cat_31.audio_split0.wav,0,,,
cat_31.audio_split1.wav,0,,,
cat_31.audio_split2.wav,0,,,
cat_31.audio_split3.wav,0,,,
cat_31.audio_split4.wav,0,,,
cat_31.audio_split5.wav,0,,,
cat_31.audio_split6.wav,0,,,
cat_31.audio_split7.wav,0,,,
cat_31.audio_split8.wav,0,,,
cat_31.audio_split9.wav,0,,,
cat_31.audio_split10.wav,0,,,
cat_118.audio_split0.wav,0,,,
cat_118.audio_split1.wav,0,,,
cat_6.audio_split0.wav,0,,,
cat_6.audio_split1.wav,0,,,
cat_6.audio_split2.wav,0,,,
cat_6.audio_split3.wav,0,,,
cat_6.audio_split4.wav,0,,,
cat_6.audio_split5.wav,0,,,
cat_6.audio_split6.wav,0,,,
cat_6.audio_split7.wav,0,,,
cat_6.audio_split8.wav,0,,,
cat_42.audio_split0.wav,0,,,
cat_42.audio_split1.wav,0,,,
cat_42.audio_split2.wav,0,,,
cat_42.audio_split3.wav,0,,,
cat_42.audio_split4.wav,0,,,
cat_42.audio_split5.wav,0,,,
cat_42.audio_split6.wav,0,,,
cat_42.audio_split7.wav,0,,,
cat_42.audio_split8.wav,0,,,
cat_122.audio_split0.wav,0,,,
cat_122.audio_split1.wav,0,,,
cat_122.audio_split2.wav,0,,,
cat_122.audio_split3.wav,0,,,
cat_122.audio_split4.wav,0,,,
cat_87.audio_split0.wav,0,,,
cat_154.audio_split0.wav,0,,,
cat_154.audio_split1.wav,0,,,
cat_154.audio_split2.wav,0,,,
cat_154.audio_split3.wav,0,,,
cat_154.audio_split4.wav,0,,,
cat_154.audio_split5.wav,0,,,
cat_154.audio_split6.wav,0,,,
cat_154.audio_split7.wav,0,,,
cat_154.audio_split8.wav,0,,,
cat_154.audio_split9.wav,0,,,
cat_154.audio_split10.wav,0,,,
cat_139.audio_split0.wav,0,,,
cat_96.audio_split0.wav,0,,,
cat_96.audio_split1.wav,0,,,
cat_96.audio_split2.wav,0,,,
cat_61.audio_split0.wav,0,,,
cat_61.audio_split1.wav,0,,,
cat_61.audio_split2.wav,0,,,
cat_61.audio_split3.wav,0,,,
cat_61.audio_split4.wav,0,,,
cat_61.audio_split5.wav,0,,,
cat_62.audio_split0.wav,0,,,
cat_62.audio_split1.wav,0,,,
cat_62.audio_split2.wav,0,,,
cat_62.audio_split3.wav,0,,,
cat_62.audio_split4.wav,0,,,
cat_62.audio_split5.wav,0,,,
cat_62.audio_split6.wav,0,,,
cat_44.audio_split0.wav,0,,,
cat_44.audio_split1.wav,0,,,
cat_44.audio_split2.wav,0,,,
cat_44.audio_split3.wav,0,,,
cat_44.audio_split4.wav,0,,,
cat_44.audio_split5.wav,0,,,
cat_44.audio_split6.wav,0,,,
cat_44.audio_split7.wav,0,,,
cat_165.audio_split0.wav,0,,,
cat_165.audio_split1.wav,0,,,
cat_165.audio_split2.wav,0,,,
cat_165.audio_split3.wav,0,,,
cat_165.audio_split4.wav,0,,,
cat_159.audio_split0.wav,0,,,
cat_159.audio_split1.wav,0,,,
cat_159.audio_split2.wav,0,,,
cat_15.audio_split0.wav,0,,,
cat_15.audio_split1.wav,0,,,
cat_88.audio_split0.wav,0,,,
cat_73.audio_split0.wav,0,,,
cat_73.audio_split1.wav,0,,,
cat_73.audio_split2.wav,0,,,
cat_73.audio_split3.wav,0,,,
cat_32.audio_split0.wav,0,,,
cat_32.audio_split1.wav,0,,,
cat_113.audio_split0.wav,0,,,
cat_113.audio_split1.wav,0,,,
cat_113.audio_split2.wav,0,,,
cat_113.audio_split3.wav,0,,,
cat_22.audio_split0.wav,0,,,
cat_22.audio_split1.wav,0,,,
cat_22.audio_split2.wav,0,,,
cat_22.audio_split3.wav,0,,,
cat_22.audio_split4.wav,0,,,
cat_116.audio_split0.wav,0,,,
cat_155.audio_split0.wav,0,,,
cat_58.audio_split0.wav,0,,,
cat_58.audio_split1.wav,0,,,
cat_58.audio_split2.wav,0,,,
cat_144.audio_split0.wav,0,,,
cat_144.audio_split1.wav,0,,,
cat_144.audio_split2.wav,0,,,
cat_49.audio_split0.wav,0,,,
cat_49.audio_split1.wav,0,,,
cat_49.audio_split2.wav,0,,,
cat_38.audio_split0.wav,0,,,
cat_38.audio_split1.wav,0,,,
cat_38.audio_split2.wav,0,,,
cat_38.audio_split3.wav,0,,,
cat_5.audio_split0.wav,0,,,
cat_5.audio_split1.wav,0,,,
cat_5.audio_split2.wav,0,,,
cat_5.audio_split3.wav,0,,,
cat_5.audio_split4.wav,0,,,
cat_5.audio_split5.wav,0,,,
cat_5.audio_split6.wav,0,,,
cat_2.audio_split0.wav,0,,,
cat_2.audio_split1.wav,0,,,
cat_2.audio_split2.wav,0,,,
cat_2.audio_split3.wav,0,,,
cat_55.audio_split0.wav,0,,,
cat_166.audio_split0.wav,0,,,
cat_166.audio_split1.wav,0,,,
cat_166.audio_split2.wav,0,,,
cat_166.audio_split3.wav,0,,,
cat_166.audio_split4.wav,0,,,
cat_166.audio_split5.wav,0,,,
cat_52.audio_split0.wav,0,,,
cat_52.audio_split1.wav,0,,,
cat_94.audio_split0.wav,0,,,
cat_94.audio_split1.wav,0,,,
cat_94.audio_split2.wav,0,,,
cat_94.audio_split3.wav,0,,,
cat_83.audio_split0.wav,0,,,
cat_70.audio_split0.wav,0,,,
cat_45.audio_split0.wav,0,,,
cat_45.audio_split1.wav,0,,,
cat_45.audio_split2.wav,0,,,
cat_45.audio_split3.wav,0,,,
cat_45.audio_split4.wav,0,,,
cat_45.audio_split5.wav,0,,,
cat_45.audio_split6.wav,0,,,
cat_45.audio_split7.wav,0,,,
cat_29.audio_split0.wav,0,,,
cat_29.audio_split1.wav,0,,,
cat_29.audio_split2.wav,0,,,
cat_29.audio_split3.wav,0,,,
cat_29.audio_split4.wav,0,,,
cat_29.audio_split5.wav,0,,,
cat_149.audio_split0.wav,0,,,
cat_50.audio_split0.wav,0,,,
cat_46.audio_split0.wav,0,,,
cat_46.audio_split1.wav,0,,,
cat_46.audio_split2.wav,0,,,
cat_46.audio_split3.wav,0,,,
cat_46.audio_split4.wav,0,,,
cat_46.audio_split5.wav,0,,,
cat_46.audio_split6.wav,0,,,
cat_65.audio_split0.wav,0,,,
cat_65.audio_split1.wav,0,,,
cat_65.audio_split2.wav,0,,,
cat_65.audio_split3.wav,0,,,
cat_65.audio_split4.wav,0,,,
cat_13.audio_split0.wav,0,,,
cat_13.audio_split1.wav,0,,,
cat_13.audio_split2.wav,0,,,
cat_13.audio_split3.wav,0,,,
cat_13.audio_split4.wav,0,,,
cat_13.audio_split5.wav,0,,,
cat_13.audio_split6.wav,0,,,
cat_13.audio_split7.wav,0,,,
cat_125.audio_split0.wav,0,,,
cat_125.audio_split1.wav,0,,,
cat_125.audio_split2.wav,0,,,
cat_125.audio_split3.wav,0,,,
cat_136.audio_split0.wav,0,,,
cat_136.audio_split1.wav,0,,,
cat_136.audio_split2.wav,0,,,
cat_136.audio_split3.wav,0,,,
cat_53.audio_split0.wav,0,,,
cat_12.audio_split0.wav,0,,,
cat_12.audio_split1.wav,0,,,
cat_12.audio_split2.wav,0,,,
cat_12.audio_split3.wav,0,,,
cat_20.audio_split0.wav,0,,,
cat_21.audio_split0.wav,0,,,
cat_21.audio_split1.wav,0,,,
cat_21.audio_split2.wav,0,,,
cat_21.audio_split3.wav,0,,,
cat_8.audio_split0.wav,0,,,
cat_59.audio_split0.wav,0,,,
cat_59.audio_split1.wav,0,,,
cat_59.audio_split2.wav,0,,,
cat_47.audio_split0.wav,0,,,
cat_47.audio_split1.wav,0,,,
cat_47.audio_split2.wav,0,,,
cat_47.audio_split3.wav,0,,,
cat_47.audio_split4.wav,0,,,
cat_47.audio_split5.wav,0,,,
cat_112.audio_split0.wav,0,,,
cat_112.audio_split1.wav,0,,,
cat_112.audio_split2.wav,0,,,
cat_112.audio_split3.wav,0,,,
cat_112.audio_split4.wav,0,,,
cat_112.audio_split5.wav,0,,,
cat_160.audio_split0.wav,0,,,
cat_160.audio_split1.wav,0,,,
cat_160.audio_split2.wav,0,,,
cat_160.audio_split3.wav,0,,,
cat_66.audio_split0.wav,0,,,
cat_9.audio_split0.wav,0,,,
cat_138.audio_split0.wav,0,,,
cat_106.audio_split0.wav,0,,,
cat_106.audio_split1.wav,0,,,
cat_106.audio_split2.wav,0,,,
cat_106.audio_split3.wav,0,,,
cat_67.audio_split0.wav,0,,,
cat_24.audio_split0.wav,0,,,
cat_24.audio_split1.wav,0,,,
cat_24.audio_split2.wav,0,,,
cat_120.audio_split0.wav,0,,,
cat_120.audio_split1.wav,0,,,
cat_103.audio_split0.wav,0,,,
cat_103.audio_split1.wav,0,,,
cat_103.audio_split2.wav,0,,,
cat_63.audio_split0.wav,0,,,
cat_63.audio_split1.wav,0,,,
cat_63.audio_split2.wav,0,,,
cat_63.audio_split3.wav,0,,,
cat_63.audio_split4.wav,0,,,
cat_63.audio_split5.wav,0,,,
cat_63.audio_split6.wav,0,,,
cat_74.audio_split0.wav,0,,,
cat_74.audio_split1.wav,0,,,
Leo1-0.wav,1,,,
Leo1-1.wav,1,,,
Leo1-2.wav,1,,,
Leo1-3.wav,1,,,
Leo2-0.wav,1,,,
Leo2-1.wav,1,,,
Leo2-2.wav,1,,,
Leo2-3.wav,1,,,
Leo2-4.wav,1,,,
Leo3-0.wav,1,,,
Leo3-1.wav,1,,,
Leo3-2.wav,1,,,
Leo3-3.wav,1,,,
Leo3-4.wav,1,,,
Leo3-5.wav,0,,,
Leo4-0.wav,1,,,
Leo4-1.wav,1,,,
Leo4-2.wav,1,,,
Leo4-3.wav,1,,,
Leo4-4.wav,1,,,
Leo4-5.wav,1,,,
Leo5-0.wav,1,,,
Leo5-1.wav,1,,,
Leo5-2.wav,1,,,
Leo5-3.wav,1,,,
Leo5-4.wav,1,,,
Leo5-5.wav,1,,,
Leo5-6.wav,1,,,
Leo5-7.wav,1,,,
Leo5-8.wav,1,,,
Leo5-9.wav,1,,,
Leo5-10.wav,1,,,
Leo5-11.wav,1,,,
Leo5-12.wav,1,,,
Leo5-13.wav,1,,,
Leo5-14.wav,1,,,
Leo5-15.wav,1,,,
Leo5-16.wav,1,,,
Leo5-17.wav,1,,,
Leo5-18.wav,1,,,
Leo5-19.wav,1,,,
Leo5-20.wav,1,,,
Leo5-21.wav,1,,,
Leo5-22.wav,1,,,
Leo5-23.wav,1,,,
Leo5-24.wav,1,,,
Leo5-25.wav,1,,,
Leo5-26.wav,1,,,
Leo5-27.wav,1,,,
Leo5-28.wav,1,,,
Leo5-29.wav,1,,,
Leo5-30.wav,1,,,
Leo6-0.wav,1,,,
Leo6-1.wav,1,,,
Leo6-2.wav,1,,,
Leo6-3.wav,1,,,
Leo6-4.wav,1,,,
Leo6-5.wav,1,,,
Leo6-6.wav,1,,,
Leo6-7.wav,1,,,
Leo6-8.wav,1,,,
Leo6-9.wav,0,,,
Leo6-10.wav,1,,,
Leo6-11.wav,1,,,
Leo6-12.wav,1,,,
Leo6-13.wav,1,,,
Leo6-14.wav,1,,,
Leo6-15.wav,1,,,
Leo6-16.wav,1,,,
Leo7-0.wav,0,,,
Leo7-1.wav,1,,,
Leo7-2.wav,1,,,
Leo7-3.wav,1,,,
Leo7-4.wav,1,,,
Leo7-5.wav,1,,,
Leo7-6.wav,1,,,
Leo7-7.wav,1,,,
Leo7-8.wav,1,,,
Leo7-9.wav,0,0,,
Leo8-0.wav,1,,,
Leo8-1.wav,1,,,
Leo8-2.wav,1,,,
Leo8-3.wav,1,,,
Leo8-4.wav,1,,,
Leo8-5.wav,1,,,
Leo8-6.wav,1,,,
Leo8-7.wav,1,,,
Leo8-8.wav,1,,,
Leo8-9.wav,1,,,
Leo8-10.wav,1,,,
Leo8-11.wav,0,,,
Leo8-12.wav,1,,,
Leo8-13.wav,1,,,
Leo8-14.wav,1,,,
Leo8-15.wav,1,,,
Leo8-16.wav,1,,,
Leo8-17.wav,1,,,
Leo8-18.wav,1,,,
Leo9-0.wav,1,,,
Leo9-1.wav,1,,,
Leo9-2.wav,1,,,
Leo9-3.wav,1,,,
Leo9-4.wav,1,,,
Leo9-5.wav,1,,,
Leo9-6.wav,1,,,
Leo9-7.wav,1,,,
Leo9-8.wav,1,,,
Leo9-9.wav,1,,,
Leo9-10.wav,1,,,
Leo9-11.wav,1,,,
Leo9-12.wav,1,,,
Leo9-13.wav,1,,,
Leo9-14.wav,1,,,
Leo9-15.wav,1,,,
Leo9-16.wav,1,,,
Leo9-17.wav,1,,,
Leo9-18.wav,1,,,
Leo9-19.wav,1,,,
Leo9-20.wav,1,,,
Leo10-0.wav,1,,,
Leo10-1.wav,1,,,
Leo10-2.wav,1,,,
Leo10-3.wav,1,,,
Leo10-4.wav,0,,,
Leo11-0.wav,,,,
Leo11-1.wav,1,,,
Leo11-2.wav,1,,,
Leo11-3.wav,1,,,
Leo11-4.wav,1,,,
Leo11-5.wav,1,,,
Leo11-6.wav,1,,,
Leo11-7.wav,1,,,
Leo11-8.wav,1,,,
Leo11-9.wav,1,,,
Leo11-10.wav,1,,,
Leo11-11.wav,1,,,
Leo11-12.wav,1,,,
Leo11-13.wav,1,,,
Leo11-14.wav,1,,,
Leo11-15.wav,1,,,
Leo11-16.wav,1,,,
Leo11-17.wav,1,,,
Leo11-18.wav,1,,,
Leo11-19.wav,1,,,
Leo11-20.wav,1,,,
Leo11-21.wav,1,,,
Leo11-22.wav,1,,,
Leo11-23.wav,1,,,
Leo11-24.wav,1,,,
Leo12-0.wav,0,,,
Leo12-1.wav,1,,,
Leo12-2.wav,1,,,
Leo12-3.wav,1,,,
Leo12-4.wav,1,,,
Leo12-5.wav,1,,,
Leo12-6.wav,1,,,
Leo12-7.wav,1,,,
Leo12-8.wav,1,,,
Leo12-9.wav,1,,,
Leo12-10.wav,1,,,
Leo12-11.wav,1,,,
Leo12-12.wav,1,,,
Leo12-13.wav,1,,,
Leo12-14.wav,0,,,
Leo13-0.wav,0,,,
Leo13-1.wav,1,,,
Leo13-2.wav,1,,,
Leo13-3.wav,1,,,
Leo13-4.wav,1,1,,
Leo13-5.wav,1,,,
Leo13-6.wav,0,,,
Leo13-7.wav,1,1,,
Leo13-8.wav,1,1,,
Leo13-9.wav,1,1,,
Leo13-10.wav,1,1,,
Leo13-11.wav,1,,,
Leo14-0.wav,0,,,
Leo14-1.wav,1,,,
Leo14-2.wav,1,,,
Leo14-3.wav,1,,,
Leo14-4.wav,1,,,
Leo14-5.wav,1,,,
Leo14-6.wav,1,,,
Leo14-7.wav,1,,,
Leo14-8.wav,1,,,
Leo14-9.wav,1,,,
Leo14-10.wav,1,,,
Leo14-11.wav,1,,,
Leo14-12.wav,1,,,
Leo14-13.wav,1,,,
Leo14-14.wav,1,,,
Leo14-15.wav,1,,,
Leo14-16.wav,1,,,
Leo14-17.wav,1,,,
Leo14-18.wav,1,,,
Leo14-19.wav,1,,,
Leo14-20.wav,1,,,
Leo14-21.wav,1,,,
Leo14-22.wav,1,,,
Leo14-23.wav,1,,,
Leo14-24.wav,1,,,
Leo14-25.wav,1,,,
Leo14-26.wav,1,,,
Leo14-27.wav,1,,,
Leo14-28.wav,1,,,
Leo14-29.wav,1,,,
Leo14-30.wav,1,,,
Leo14-31.wav,1,,,
Leo14-32.wav,1,,,
Leo14-33.wav,1,,,
Leo14-34.wav,1,,,
Leo14-35.wav,1,,,
Leo14-36.wav,1,,,
Leo14-37.wav,1,,,
Leo14-38.wav,1,,,
Leo14-39.wav,1,,,
Leo14-40.wav,1,,,
Leo14-41.wav,1,,,
Leo14-42.wav,1,,,
Leo14-43.wav,1,,,
Leo14-44.wav,1,,,
Leo14-45.wav,1,,,
Leo14-46.wav,1,,,
Leo14-47.wav,1,,,
Leo14-48.wav,1,,,
Leo14-49.wav,1,,,
Leo14-50.wav,1,,,
Leo14-51.wav,1,,,
Leo14-52.wav,1,,,
Leo14-53.wav,1,,,
Leo14-54.wav,1,,,
Leo14-55.wav,1,,,
Leo14-56.wav,1,,,
Leo14-57.wav,1,,,
Leo14-58.wav,1,,,
Leo14-59.wav,1,,,
Leo14-60.wav,1,,,
Leo14-61.wav,1,,,
Leo14-62.wav,1,,,
Leo14-63.wav,1,,,
Leo14-64.wav,1,,,
Leo14-65.wav,1,,,
Leo14-66.wav,1,,,
Leo14-67.wav,1,,,
Leo14-68.wav,1,,,
Leo14-69.wav,1,,,
Leo14-70.wav,1,,,
Leo14-71.wav,1,,,
Leo14-72.wav,1,,,
Leo14-73.wav,1,,,
Leo14-74.wav,1,,,
